protein_name,kingdom,n_residues,n_frames_geo,n_frames_graph,rg,rg_err,ree,ree_err,delta,delta_err,nu,nu_err,A0,A0_err,fragmentation_index,fragmentation_index_std,global_efficiency,global_efficiency_std,avg_clustering,avg_clustering_std,transitivity,transitivity_std,degree_assortativity,degree_assortativity_std
Q395W1,Bacteria,82,200,50,2.5526692867279053,0.0385336118321096,5.9395246505737305,0.1539238985320175,0.4122719466686249,0.0137603243727913,0.5201221235166614,0.0015026972207185,0.6195481795945182,0.0033969894387557,0.9929268292682928,0.0377922874391981,0.1914969941085866,0.0250134607121449,0.1214616724738676,0.0417675830577132,0.1668490772332402,0.0406430275128455,0.3158141402442048,0.1084516004961966
Q395W3,Bacteria,99,200,50,2.720383882522583,0.0413670011582121,6.455825328826904,0.168994144849185,0.395578920841217,0.0139900605219969,0.5054943996038948,0.0012507902301282,0.630045493037154,0.0030127718034342,0.9949494949494948,0.0226991970244891,0.1733755577755704,0.0250515024957043,0.1175720699054032,0.0401938413135034,0.1643166317544868,0.0410589615527126,0.3163196244897116,0.1032466697076787
Q39767,Plants,333,203,51,6.554859638214111,0.0868065735558793,15.029772758483888,0.3670848832964367,0.420013964176178,0.0128299952779516,0.544203571534266,0.0002433766050894,0.6796899455927468,0.0008336685123525,0.9916386975210504,0.0549344186132294,0.0646653039052071,0.006118834516288,0.0723647040640504,0.0169472356075238,0.1171569712688423,0.024923722979573,0.3646906686649309,0.0640957765708201
Q39792,Plants,135,200,50,3.406818151473999,0.0549925630902323,8.300552368164062,0.2185837221973572,0.4071062505245209,0.0139393504875398,0.5289365817712257,0.0006520687485337,0.6124132900821582,0.0016529327013414,0.9992592592592592,0.0037037037037037,0.144019431423616,0.0205063921094196,0.1158726524504302,0.0315731905590719,0.1614727048633672,0.0367666576988814,0.346581977932437,0.110115103032201
Q397Z7,Bacteria,86,200,50,2.723129987716675,0.0399242470987265,6.606414794921875,0.1697168115724922,0.4306137859821319,0.013252568644726,0.5530063880657495,0.0011586100123493,0.5726699597614578,0.0024631185661854,1.0,0.0,0.1821192467890323,0.0268540819784226,0.1116229235880398,0.0474619040581593,0.1536153519094769,0.0522011263064221,0.3098439806410727,0.1093011308310901
Q39938,Plants,120,200,50,3.084990739822388,0.0499151448941794,7.526273250579834,0.202949888221902,0.4076496064662933,0.0137367769285283,0.5422033291064755,0.0007181122009895,0.5620068268296057,0.0016269667246328,0.9975,0.0108333333333333,0.1604672607463712,0.0248573385844203,0.1253964766714767,0.0327717490942945,0.1769014038782373,0.0341666759507085,0.3408759163479362,0.0957052544157948
Q39967,Plants,151,200,50,4.762855052947998,0.064926689080741,11.76621913909912,0.2733382609606243,0.481024295091629,0.0149185018574601,0.6232596034106171,0.0005657524340362,0.5493291160691512,0.0013365862438397,0.9928476821192052,0.032547226603248,0.1039199048447837,0.0089056095393425,0.0624115421002838,0.0290761379825309,0.0983543177130736,0.0476430542095229,0.3145608043827544,0.1034776297108979
Q39AQ7,Bacteria,91,200,50,2.8065011501312256,0.0443630436020878,6.166228771209717,0.1806513899501586,0.4480796456336975,0.014246792781345,0.5398219693972384,0.0026335509172459,0.5993712302229927,0.0059353526772408,0.998901098901099,0.0039621442587516,0.1794290381993801,0.0283496179715285,0.1183529010671867,0.0421761554263552,0.158662534725352,0.0427458903674658,0.3157855275835917,0.1329861853858343
Q39E02,Bacteria,85,200,50,2.3129875659942627,0.0375707417897691,5.022393703460693,0.1848874011065945,0.3295956552028656,0.0133241824623733,0.3754361867830099,0.002487911345629,0.910736862071226,0.008152543700924,0.9990588235294118,0.0065882352941176,0.2068271155674007,0.0346516485973739,0.1207314149902385,0.0453269744380884,0.1671887701020439,0.0478102292671204,0.3346996198238037,0.1110727157608923
Q39KD0,Bacteria,55,200,50,2.1311473846435547,0.0261503324746328,5.298973560333252,0.1276813403234731,0.4692514836788177,0.0143405052453377,0.595996623397035,0.0031788281633369,0.5035118400402727,0.0052863820052846,1.0,0.0,0.2370152634266122,0.0238274393474745,0.1285549783549783,0.0590838544854575,0.1690831351672992,0.0612235347787456,0.2485261088826801,0.1274687145321105
Q39NA0,Bacteria,62,200,50,2.4025800228118896,0.0331763469913141,5.787651538848877,0.1503391741962507,0.4606815278530121,0.0138866922150103,0.5919826160891236,0.0013583599576245,0.5361129356702334,0.0024873688260598,0.996451612903226,0.0130196361745874,0.2010529960700733,0.0227490130281425,0.0765243215565796,0.0448347463820692,0.1146352366228265,0.0596358829485263,0.2763346489259848,0.1324716080260522
Q39RC4,Bacteria,57,200,50,2.1215944290161133,0.0302868728538982,5.035495758056641,0.1385498745895229,0.4055625796318054,0.0129672355339785,0.5138875806862109,0.0017230876630177,0.6359763127067009,0.0036141834919195,0.9898245614035088,0.0289532157836859,0.2232522248991396,0.0377662589388665,0.0909131161236424,0.0497729470945975,0.132225248637557,0.0570479707991361,0.305152660452035,0.1093236901319839
Q3ABJ4,Bacteria,42,200,50,1.858250379562378,0.0224023965753501,4.450998306274414,0.1097493819980038,0.4435492753982544,0.0135590868688776,0.563664634976654,0.0025869466495439,0.5687775158276267,0.0044653450708452,0.99,0.0356634558921005,0.2492566673285171,0.033676997972689,0.0827365835222978,0.0614233226666377,0.1102795741144734,0.0758840828504626,0.1826056611000657,0.1540347128727915
Q3ACU8,Bacteria,38,205,52,1.7690200805664062,0.0226452148727271,4.2469987869262695,0.102455578605165,0.4618590176105499,0.0131616770336332,0.5622062869120804,0.0041670635246881,0.5758949046098183,0.0070597364181915,0.9822874493927124,0.0729359699087843,0.2542449111037455,0.0394724579672501,0.0727624349334875,0.0538579378189508,0.0962649549928507,0.0692661421814866,0.1849021820706828,0.1457937797951925
Q3AER2,Bacteria,34,201,51,1.538649559020996,0.019360544040543,3.584811925888061,0.0872569695694878,0.4066762626171112,0.0135391958657905,0.5371669983249006,0.0024018644355692,0.5726293210616116,0.0038935523348262,0.9982698961937716,0.0090452059638743,0.2903731616603133,0.035852032790419,0.0898820966295014,0.0568779360805337,0.1230844397771453,0.0740140605855629,0.2125751240509236,0.1299057938796545
Q3AF28,Bacteria,46,212,53,1.8081376552581787,0.0257479991400047,4.203187942504883,0.1153246909644047,0.3974608778953552,0.0125934392973574,0.5077319902149211,0.0036744040065658,0.618041491892229,0.0070275841779992,0.9967186218211648,0.0170998060587988,0.2584003770646793,0.0349277435443969,0.0960883888693568,0.0477747639719962,0.1337453715924063,0.0572107362833487,0.2613521506284751,0.1415838028995157
Q3AF89,Bacteria,36,213,54,1.6138700246810913,0.0205828822579985,3.900401592254639,0.0953152488805603,0.4345805644989013,0.012797435417799,0.5591004422349183,0.002709993723828,0.5459104217444651,0.0042772153468878,0.9717078189300412,0.0820356332859202,0.2706129229980548,0.0462191731132672,0.0916237997256515,0.0641202344484604,0.1211881329755238,0.0772367555919515,0.221856440048942,0.1205365583281826
Q3AG61,Bacteria,44,205,52,2.254974365234375,0.0242704317133698,5.754294395446777,0.1154116205829141,0.5378353595733643,0.0124287842653373,0.6745694921171651,0.0025712495493963,0.4840600924168137,0.0038873986942133,0.9842657342657344,0.0518909862925029,0.2194588670029376,0.0206977049817135,0.0629766067266067,0.0421353305029482,0.0969740391726622,0.0652568474643035,0.2272223199643019,0.1283261317294371
Q3APZ5,Bacteria,265,200,50,5.312471866607666,0.0765996296681,12.538134574890137,0.3427985600951366,0.4372595548629761,0.0136450242929913,0.5444279670862916,0.0005205668307989,0.6216390195589813,0.0015576602431199,0.9993207547169812,0.0022248155430918,0.0868789678522184,0.0104505234152585,0.0992262952979934,0.0217955085329151,0.1455460763656699,0.0227161585320916,0.3689145917273206,0.0650231950432696
Q3B107,Bacteria,53,200,50,2.3582799434661865,0.0332920759152977,5.941778659820557,0.1466589113842795,0.4976739883422851,0.0147181336322969,0.622051475387195,0.0042581995852239,0.5249784386336,0.0073299432308604,0.9898113207547168,0.0316193991222856,0.2110729715442712,0.029620870297703,0.0707343516022761,0.042962750047599,0.100990058942623,0.0602139582326141,0.2615335443605881,0.1291523232461997
Q3B6J6,Bacteria,102,200,50,2.436729431152344,0.0367065206610532,5.365328311920166,0.1572219231454737,0.3029866516590118,0.0121346993523019,0.3444368385337676,0.0034412518663351,0.9979422667440748,0.0128789342430842,0.9968627450980392,0.0118363829590482,0.1892559064086425,0.0307216418081062,0.1101188778541719,0.0393672575750287,0.1600702426278247,0.0468175913071097,0.3416409270950762,0.0995214453803505
Q3B7I9,Mammals,87,200,50,2.3366920948028564,0.0354274017409113,5.057682037353516,0.1273443256934103,0.3873253762722015,0.0132753342649492,0.4361871753537055,0.0039968466558477,0.737223635076273,0.0107783222737538,0.9965517241379312,0.0142176056055781,0.2004372966035808,0.0263372292648712,0.1025126520988589,0.0373178965995013,0.1480952954161072,0.0402424435894831,0.3190725966522592,0.0955613374819533
Q3BBQ4,Mammals,68,200,50,2.469001054763794,0.033224480799656,6.205814361572266,0.1636798655791858,0.4318666160106659,0.0136349912357033,0.57665259067765,0.0009194652036712,0.5486968065747555,0.0017643430639629,0.9858823529411764,0.0446981417447361,0.1895710655187961,0.0224055324958591,0.0921185807656395,0.0516501404966515,0.1273915665040101,0.0601137955962243,0.289609835448452,0.1126589505078422
Q3BKC9,Bacteria,86,200,50,2.909611225128174,0.0394486873482387,7.069636344909668,0.1685365818030114,0.4372880458831787,0.0127712052731983,0.5696558213929652,0.0009977293366038,0.577770727594709,0.0021449551081545,0.9997674418604652,0.0016279069767441,0.1689063292492026,0.0223471344659083,0.0927706131078224,0.0386271112773399,0.137495177008857,0.0503846855443936,0.3300874667304791,0.1136907926007962
Q3BKG2,Bacteria,94,200,50,2.9490790367126465,0.0394183078998321,7.213632583618164,0.1668131128737039,0.4348375797271728,0.0129065988630259,0.5694625034148788,0.0010841769989576,0.5558963852993174,0.0022946766648218,0.9961702127659576,0.0129000054393396,0.1712133559627762,0.0219833135922787,0.1030756501182033,0.0412985363279196,0.1523436615264818,0.0537071586213934,0.3477670187424463,0.0983295012641372
Q3BKI5,Bacteria,43,200,50,1.8073220252990725,0.0232222834341173,4.388587474822998,0.1068899122020427,0.4475377798080444,0.0129778238759956,0.567201294060345,0.0010420998661488,0.5386947272688675,0.0017167491323757,0.9953488372093025,0.0161121005355244,0.2644005457328864,0.039765792562248,0.106047619047619,0.0630710354725179,0.135913406243346,0.0711970236546931,0.2157436439317085,0.1154969665364639
Q3BNP3,Bacteria,80,29,29,2.9692912101745605,0.1026486418041684,7.682769775390625,0.4397040756751444,0.4318937659263611,0.0383810426556767,0.597202772552525,0.005617554378023,0.5564294272741751,0.0114541611481119,0.9952586206896552,0.0148315952880045,0.1734415695015808,0.0235545050708645,0.0837226327312534,0.0365674483132035,0.1312075115532506,0.0499347333784374,0.3507110734898053,0.1079075789764713
Q3BNR3,Bacteria,73,28,28,2.110459089279175,0.061032416960205,4.795900821685791,0.3250546337355354,0.3452014923095703,0.0278552732720651,0.4472390661635794,0.0040602557481557,0.6983942758799535,0.009916627876978,1.0,0.0,0.2120721152771318,0.0253140711124089,0.1213660578386605,0.0438321931749607,0.1688767275705466,0.0552599392657025,0.3034893451756287,0.108829379292461
Q3BNR5,Bacteria,60,28,28,2.1713945865631104,0.0432113128568428,4.985733985900879,0.2030875169156071,0.4279767572879791,0.0203031987131618,0.5296881774123544,0.0023870294993899,0.604831406335861,0.0048429853390925,0.9964285714285712,0.015658269569007,0.2111522741925728,0.0202862193281334,0.0882128684807256,0.0437705935434687,0.1170617073419744,0.0558820817139521,0.2552315792675776,0.1164583418928541
Q3BNS6,Bacteria,61,26,26,2.214949131011963,0.0863315794982123,5.068166255950928,0.3661605573137638,0.3663482666015625,0.0322177886637826,0.4900217711562623,0.0042329474069735,0.6945725416061557,0.0098497023582652,0.9760403530895332,0.0707641253296252,0.2052138663678114,0.0363270155949172,0.0921005224283912,0.0529047157130903,0.1289052991908514,0.0591410695553402,0.2303908093015699,0.1117224157656117
Q3BNT6,Bacteria,112,26,26,3.181504487991333,0.0392282160774575,8.307808876037598,0.3517916496316532,0.4009821116924286,0.0183407094735021,0.5890772496757155,0.0024579320200841,0.505620720993995,0.004957355873819,0.9989697802197802,0.0051510989010989,0.1515392574854484,0.0148279416340635,0.1222219496773068,0.031873528565267,0.1655578874743292,0.0330634843670919,0.3408957948713068,0.0947968726983431
Q3BSC3,Bacteria,63,27,27,2.4961042404174805,0.1024852531539481,6.565803050994873,0.4259445049941098,0.5479884743690491,0.0379579915499262,0.6500416999913377,0.0027054237228644,0.4513698677046057,0.004221908774831,0.9976484420928864,0.0071034955753054,0.2179363687379084,0.0283882635482371,0.1106118716347993,0.0538548411929566,0.1614198373755584,0.0630124246256948,0.3173821914528882,0.1035266981272028
Q3BTE2,Bacteria,56,200,50,2.134042263031006,0.0285794323710794,5.098181247711182,0.1278323187642088,0.4328727722167969,0.0126077534726457,0.5521181833457008,0.0013529691132862,0.5736407443317125,0.0025609941686604,1.0,0.0,0.2278513565403017,0.0294094997141715,0.1099872448979591,0.0505752563369508,0.1394787737530593,0.0487946010648795,0.2471054528706779,0.104889170390992
Q3BTT5,Bacteria,85,200,50,2.6189324855804443,0.034789703064202,6.1872735023498535,0.1629650381697016,0.4319933652877807,0.0126558029872906,0.5397596297701102,0.0008227508204451,0.581055311204088,0.0017659673272151,0.9927058823529412,0.0448227574427888,0.1860801624978384,0.0223449231051088,0.1206837110601816,0.0406801191594265,0.165984639766143,0.0414982457302318,0.2893258153729945,0.1139048477281552
Q3BVR3,Bacteria,105,200,50,3.107935905456543,0.0441693409010166,7.5132575035095215,0.2089428834815813,0.4436732232570648,0.0134023817251004,0.5647373372805404,0.0006732699918662,0.5596612562755585,0.0014744040010207,0.9984761904761904,0.0055073646837337,0.1593278620931307,0.0201156860764855,0.1076816189101903,0.03377809327915,0.1559943665550048,0.0381441398297037,0.3190642593505068,0.1213127581984922
Q3BWB2,Bacteria,167,200,50,4.552321910858154,0.0621033644220629,11.06708526611328,0.2758131407639234,0.4486591815948486,0.0140741066062837,0.5868388374677692,0.0009619799887607,0.5746609858672223,0.0024218400308301,0.9965269461077844,0.0153410322186217,0.1079335540351483,0.009030329002827,0.0878660773690713,0.0252637535364967,0.1359652643916954,0.0313204171420801,0.3558477838435805,0.0928117340028307
Q3BXX8,Bacteria,71,200,50,2.46760368347168,0.0347056348528198,5.583484649658203,0.1516326272595713,0.4583312273025512,0.0132093544272766,0.5430472886879208,0.0027710525794335,0.5975475480921496,0.0058319051640773,0.9997183098591548,0.0019718309859154,0.2000935767668218,0.0238023299762356,0.0990541023921305,0.0354176644111024,0.1456791651032619,0.0474605543193856,0.284216301592685,0.1118034250405294
Q3BZH5,Bacteria,59,200,50,2.205282926559448,0.0305279317539562,5.291451454162598,0.1331016947818045,0.456375390291214,0.0137458089981642,0.5809996763247688,0.001199562621523,0.5238045218369322,0.0021130842620856,0.9989830508474576,0.0052624321004271,0.2220456438833343,0.028334578173091,0.1063820285176217,0.0457298180222878,0.1449448587039576,0.0626916260767473,0.2725750077760652,0.1347518130569962
Q3C028,Bacteria,83,200,50,2.7432820796966557,0.0374899420664889,6.781793117523193,0.1670793123688987,0.452422171831131,0.0131160739684811,0.5718549244385149,0.0005949040361091,0.5509800346899277,0.0012087057069507,0.9992771084337349,0.0037407649870506,0.177439946378966,0.0184460976260094,0.1047101827222309,0.0404468747861769,0.1478363472524196,0.0515087216476399,0.3252294456631203,0.1124741220346101
Q3C1W9,Mammals,54,200,50,2.0101306438446045,0.0296244129036888,4.919568061828613,0.1356101066177789,0.4209616780281067,0.013455753333041,0.5248912995539958,0.0030437700209517,0.5985536673348557,0.0059254683369278,0.9937037037037036,0.0350602068875225,0.2341865040981816,0.0354382413298954,0.0977549035326813,0.0572113751062973,0.1411878665072875,0.0735113803241355,0.2686986609527,0.1378955252546188
Q3C1X2,Mammals,41,200,50,1.7003268003463743,0.0227240697525549,3.931295871734619,0.1086224342744104,0.4155676364898681,0.0131885359914546,0.5185106653523784,0.0027111573733287,0.5993460739861592,0.0048639277586335,0.9985365853658535,0.0102439024390243,0.2819230974147836,0.0378693180430351,0.1077948826241509,0.048759287650101,0.1452730070271541,0.0639042865869323,0.2346789894760601,0.1438025584431223
Q3C1Z8,Viruses,31,200,50,1.5704703330993652,0.0210423325253005,3.8924829959869385,0.1093558568734575,0.4842707812786102,0.0141886090569757,0.5988010636855832,0.0049853949190088,0.5223993137542922,0.0072152408697742,0.9864516129032258,0.0532365580538741,0.2907145384096092,0.0389435275362185,0.0696134152585765,0.0566399490824329,0.1001969281161718,0.0824188991450936,0.2245039571778699,0.1414664264639221
Q3C203,Viruses,112,200,50,2.935784339904785,0.0396624098023526,7.097758293151856,0.1758312234733617,0.3864929676055908,0.0127505533174279,0.5218597754624935,0.0003948535671238,0.6010769317459352,0.000938056941656,0.9903571428571428,0.0675,0.1636858602415361,0.0210819173731168,0.1290203823953823,0.0308289139397539,0.1683046976653647,0.0338214746810934,0.2983644732735602,0.0890478015413664
Q3C2G1,Bacteria,70,200,50,2.364230871200561,0.0345403412349873,5.593931198120117,0.1551998690825757,0.4071035087108612,0.014319014567282,0.5381576183086896,0.0009010634732073,0.5874172100863674,0.0018556854682332,0.9897142857142858,0.0559912529611837,0.1970526881581276,0.0288320354263818,0.0946492063492063,0.0431113787184459,0.1368443706263905,0.0576340474759166,0.3136090971138446,0.134069741772796
Q3E7B7,Fungi,68,200,50,2.521446943283081,0.0364771237939781,6.01178789138794,0.1573388553619824,0.4176697432994842,0.013897654610308,0.5575215592131606,0.001322006094348,0.597626630521968,0.002755589039325,0.9958823529411766,0.0249636413810858,0.191295098398545,0.01925495952665,0.081141690009337,0.0333014896473569,0.1212076321621243,0.0501818053271285,0.3067872803132413,0.1175961810763093
Q3E920,Plants,83,200,50,2.8829212188720703,0.0402591881038426,6.660891056060791,0.1732257558746364,0.4891056716442108,0.013372766188323,0.582561295130376,0.0020275880232873,0.5569465677854625,0.0041702929212477,0.9963855421686748,0.0203396903808844,0.17467830597398,0.0191897139515887,0.1022172499521897,0.0404829861112785,0.1477534396354121,0.0477557872885588,0.2944670389080007,0.1305234746819371
Q3ECT7,Plants,99,200,50,3.544368267059326,0.0456200438561312,8.336194038391113,0.2175648811401943,0.505211353302002,0.014103271171782,0.6168742757117847,0.0016603660550843,0.5446398276556116,0.0035105703521933,0.9985858585858586,0.0070011003843084,0.1481103347024344,0.0151263875096975,0.0884136604136604,0.0384044486315651,0.1335256912299042,0.0487465427779206,0.3240993983148377,0.1008863546377898
Q3HNZ7,Viruses,68,200,50,2.33180832862854,0.0338307716448549,5.414694786071777,0.1566073378004879,0.4293626546859741,0.0134673531994224,0.5310010950920647,0.0021598043972741,0.6021164613715,0.0045184167386423,0.9944117647058824,0.0194851553824139,0.2005553205543371,0.0314600857546198,0.0896993464052287,0.0420560735801787,0.1305850815778793,0.0480898669360723,0.2953813979704737,0.1162582826049692
Q3HP08,Viruses,68,200,50,2.32419228553772,0.0389864755046743,5.417766571044922,0.165053481948374,0.4163212478160858,0.0150677290966402,0.5387207959387484,0.0017998875611073,0.584890246997092,0.003661843630361,0.998235294117647,0.0104566993144889,0.2127574642369716,0.0357342117229279,0.1089262796027502,0.0502143377745746,0.1499914436664307,0.062330664786082,0.3003852124033053,0.113296318336645
Q3HP10,Viruses,69,200,50,2.3579699993133545,0.0357672359951394,5.612585067749023,0.1596082945669,0.4247701168060303,0.0141199402503681,0.5368709785397678,0.001776800256794,0.5925219013704056,0.0036757891740899,0.9886956521739132,0.0622540951162906,0.1984056939122104,0.0278758265444396,0.099386013342535,0.0568884949199067,0.132902445162169,0.0581846097129447,0.2645264474338806,0.1260828653321481
Q3HP12,Viruses,68,200,50,2.244277000427246,0.0330583716403048,5.216230392456055,0.1501692549617942,0.4072934687137604,0.014105365870153,0.5169089028417736,0.001755720062988,0.6074976607955191,0.0036981726702691,0.9941176470588234,0.0354164546435067,0.2104333888403498,0.0273377489665567,0.124565401918343,0.0488794517970612,0.1675328477366774,0.0550708300764054,0.2879102181564163,0.1131440990099906
Q3HV55,Protists,247,203,51,5.360896587371826,0.0773451784772315,12.856664657592772,0.3341581082686121,0.4534344673156738,0.0135866755826231,0.5659890224655454,0.0002958808581903,0.590419742242014,0.0008309093513428,0.9986504723346828,0.0079233007189198,0.0904867535316846,0.0107168669525856,0.1069909278887606,0.0205724151462021,0.1565287953536653,0.0252865526332602,0.366523459823551,0.0788578374576209
Q3HWX5,Viruses,94,200,50,2.780909538269043,0.0420636253438244,6.683043003082275,0.1839153936274968,0.4423696100711822,0.0134008612775404,0.5600115088115656,0.0008529798317362,0.5421539564760803,0.0017584284286132,0.996808510638298,0.0169212486389221,0.173232465915885,0.0248586559261157,0.1187236805747444,0.0429865528290525,0.1581916478384735,0.0421060958873629,0.2764266380681298,0.1195341546821863
Q3HWX7,Viruses,89,200,50,2.702544927597046,0.0403032357752213,6.375955104827881,0.1711000205644015,0.4258870184421539,0.013522923819184,0.547198617666315,0.0009917505476796,0.5703243296903188,0.0021168496471989,0.9982022471910114,0.0110912024083173,0.1916718327140907,0.0226345736619184,0.1317128751398414,0.0469632437644337,0.1723253324807218,0.0450860773846476,0.3193974388616925,0.1248231506199924
Q3HWY0,Viruses,94,200,50,2.791867971420288,0.041378890784177,6.596944808959961,0.1765163289252759,0.4220354855060577,0.0140484022970481,0.5414759581072908,0.0007069742103201,0.5828936184553478,0.0015628900654916,0.992127659574468,0.0506548337027757,0.1711416857253471,0.0243736255581216,0.0967362838107518,0.0413420432527436,0.1412500459983781,0.042754473790378,0.317654132397185,0.1103875852122429
Q3HWY5,Viruses,94,200,50,2.988461971282959,0.0447074002131612,7.095765590667725,0.1884035778079431,0.452617198228836,0.0142587888281024,0.5627501195274127,0.0015236391234184,0.5771455277068158,0.0033449911637979,0.9991489361702128,0.0035855956481601,0.170221030434332,0.0252917221440676,0.1022862208713272,0.0344089926619945,0.1472698669186948,0.0469258134723132,0.2891826587442987,0.1153564368944393
Q3HWY6,Viruses,94,200,50,2.7439818382263184,0.0438220297958625,6.706876277923584,0.1774205979894469,0.4109280407428741,0.0135244495351001,0.5373573951588676,0.0007159463264504,0.5812086779759689,0.0015772249407205,0.995744680851064,0.0144304893257984,0.1791289448187736,0.027865359873224,0.1073304473304473,0.0406780700818811,0.1496569104161135,0.0525401701927191,0.3247686626075156,0.132911257941559
Q3I0K5,Bacteria,54,200,50,2.120070695877075,0.0281932660862832,5.242499351501465,0.1252198042124125,0.4611796140670776,0.0138676839863319,0.5928610082105925,0.0012054291547807,0.5116552576214671,0.0020253936623037,0.9992592592592592,0.0051851851851851,0.230805629516009,0.0251298136426794,0.1070828924162257,0.0504174919157531,0.1536843753371522,0.0661548373020752,0.2804648849450818,0.154059891728574
Q3I236,Mammals,54,200,50,2.6085338592529297,0.0298540752959095,6.357670783996582,0.1406645421373387,0.5623924732208252,0.0137165496022567,0.675173860919556,0.0042611347456257,0.4858927936685719,0.0068725322090129,0.9985185185185184,0.0072577473860242,0.2000484711094609,0.0188877994553803,0.0616543209876543,0.0399583521272409,0.0935513642835922,0.0565014610489925,0.2711960795665291,0.1066332887585911
Q3I3W4,Mammals,55,200,50,1.9940764904022217,0.0284515609400398,4.783992290496826,0.1286456602174023,0.4200182259082794,0.0136689573809182,0.5549154904843497,0.0010409699710063,0.5363458833227852,0.0018335064381457,0.9985454545454544,0.0061281089259464,0.2451928160462559,0.0267724001545138,0.1388845598845599,0.0523546895510568,0.1806118172282328,0.0530825114364629,0.2570182259087516,0.1560277728341554
Q3I3X4,Plants,91,200,50,2.6344830989837646,0.0370858549417058,6.492311954498291,0.175106870876114,0.4137771129608154,0.0132164867277158,0.5491437399624978,0.0007102352794112,0.5449857914620474,0.0014573703555746,0.9958241758241758,0.0237616876459277,0.183359057386799,0.0247257780232669,0.1171911897626183,0.0368668073391698,0.1667759157676466,0.0453993424056766,0.3346395946240246,0.1120214085205491
Q3IEJ4,Bacteria,40,200,50,1.8395910263061523,0.0236183542283136,4.69663143157959,0.1053788718185999,0.4476650953292846,0.0134825787484469,0.5914281616094907,0.0028556688939634,0.5349116780853781,0.0045839576747638,0.995,0.025,0.2608390195104439,0.0318052899354563,0.0832785714285714,0.0446276670030096,0.1210538116198444,0.0624290597957434,0.228193004961514,0.1368180538752015
Q3IHD7,Bacteria,56,200,50,2.11719274520874,0.0293197291211187,5.277029037475586,0.1282820677846685,0.4358490407466888,0.0130625569539131,0.5621293054107641,0.0018542446901878,0.5497925376153833,0.0033687150170602,0.9935714285714288,0.0362037882784976,0.2318636791279372,0.0349546485251784,0.0983866213151927,0.044392089883849,0.1399692265316692,0.0587630949704006,0.295248986981771,0.1210842459617965
Q3IHM1,Bacteria,62,200,50,2.022046566009521,0.0298494538939703,3.865235567092896,0.1498910689028829,0.3251657783985138,0.0115448868711995,0.3227878320082429,0.0049914368982314,1.0655227848941162,0.0173986801171373,0.9787096774193548,0.077917750599467,0.2163965952794048,0.0423300700578045,0.0706998324256388,0.0447149362799329,0.1062522163597137,0.0583287126109043,0.3028260949182469,0.1284614218988945
Q3IWY0,Bacteria,77,200,50,2.511015653610229,0.0351256808817915,6.0050811767578125,0.1598309985144315,0.421487033367157,0.0138401220547482,0.5443683288660183,0.0008036385477765,0.5795372736104559,0.0016770508194296,0.9992207792207792,0.0054545454545454,0.1963856402846494,0.0260753971357157,0.1154013418039392,0.0455203088799251,0.1526980904936022,0.0473575697454354,0.2954551027378208,0.0928115245522743
Q3IX90,Bacteria,69,200,50,2.469512701034546,0.0350974530300013,6.182033061981201,0.154148726680714,0.4263001382350921,0.0145556743900268,0.5678941496338572,0.001085725121808,0.5598562475820894,0.0021316966283768,0.9997101449275364,0.0020289855072463,0.1982200031678883,0.0227893372199662,0.0889574419139636,0.0422325230458945,0.12136836338,0.0526353184081309,0.2688178095279492,0.1130381851367964
Q3IYF2,Bacteria,112,200,50,3.005245447158813,0.0504386719729575,7.21677303314209,0.2210332633153316,0.4276226162910461,0.0151533862442113,0.5508806737925801,0.000555680493777,0.5497487280686127,0.0012123362140393,0.9969642857142856,0.0090368435206285,0.1631961502698221,0.0233794858819046,0.1313354215229215,0.0356105680408318,0.1794481909569137,0.0397813597833106,0.3249318144847647,0.1038825088742779
Q3IZA5,Bacteria,61,200,50,2.2792463302612305,0.030532213873765,5.619309902191162,0.1456728268577792,0.4405057430267334,0.0140650155310599,0.5703675617036403,0.0011810212881457,0.5497136498922256,0.0022007826169394,0.9977049180327868,0.0092793257036622,0.2124737875588106,0.0251249769642549,0.1002023386449615,0.0462966405798636,0.1425578720352409,0.0554824413687141,0.2869657897722533,0.10226411918421
Q3IZB4,Bacteria,75,200,50,2.4450109004974365,0.0348790480610178,5.740993499755859,0.1701164648488119,0.426004946231842,0.0135116347858104,0.5327447981861209,0.0009783057814515,0.5951829844164755,0.0020783903892414,0.9970666666666668,0.0134104436913921,0.2006405198770548,0.027309971116827,0.1053384126984127,0.0370316993426582,0.1516062462265619,0.0446019914757746,0.2831922052563304,0.1002422542667419
Q3IZD4,Bacteria,65,200,50,2.166462182998657,0.032722688850655,5.001739025115967,0.1498194698366326,0.4163724184036255,0.0144525357833645,0.5251760710096218,0.0014006366712905,0.5836351569955673,0.002802589465123,0.9935384615384616,0.0391737141672423,0.2240229099887429,0.0354758523003572,0.1169001221001221,0.0394164980054714,0.156116113420812,0.0485588807154616,0.2658940939427027,0.1170099130657202
Q3J2R1,Bacteria,121,200,50,3.227116107940674,0.0467440328709592,7.756246566772461,0.1938725697294561,0.4351524412631988,0.0142108120167712,0.555335843439785,0.0006343212971527,0.5558253088268231,0.0014267474232484,0.983801652892562,0.0641433065328435,0.1485658499521739,0.0212907154541717,0.1179400498491407,0.0385054304136975,0.1618874904110405,0.0439508491471506,0.3174130172652362,0.0983749114119773
